Neighborhood_NWAmes,MasVnrType_None,SaleCondition_tipo3,GarageType_Attchd,Foundation_tipo1,GarageType_missing,Neighborhood_NAmes,Neighborhood_Somerst,Neighborhood_NoRidge,GarageType_Detchd,LotConfig_CulDSac,Electrical_unify,ExterCond_grade,HalfBath,Condition2_unify,Neighborhood_Edwards,Neighborhood_SawyerW,Neighborhood_SWISU,RoofMatl_unify,BsmtFinType2_Unf,Utilities_unify,1Story,LotConfig_FR2,GarageYrBlt_miss_num,Condition1_tipo2,BsmtHalfBath_miss_num,Neighborhood_Timber,BsmtQual_grade,BsmtFinType1_GLQ,BsmtCond_grade,KitchenQual_grade,Neighborhood_IDOTRR,Neighborhood_Mitchel,2.5Fin,GarageCond_grade,Alley_missing,Condition1_tipo4,BsmtFinSF1_miss_num,Alley_Pave,SaleCondition_tipo2,Neighborhood_Blueste,MSSubClass,CentralAir_Y,Neighborhood_Gilbert,MasVnrType_Stone,YearRemodAdd,MSZoning_FV,FireplaceQu_grade,BldgType_Duplex,Neighborhood_BrkSide,BsmtFinType2_Rec,RoofStyle_Mansard,BldgType_Twnhs,MasVnrType_BrkFace,BsmtFullBath_miss_num,MasVnrType_missing,MasVnrArea_miss_num,Neighborhood_MeadowV,BedroomAbvGr,LotArea,BsmtExposure_grade,LotFrontage_miss_num,MSZoning_RM,GrLivArea,LandSlope_Sev,Condition1_tipo1,Neighborhood_NridgHt,BsmtFinType2_GLQ,KitchenAbvGr,Heating_unify,TotRmsAbvGrd,YearBuilt,SFoyer,Neighborhood_Veenker,GarageType_CarPort,LotConfig_Inside,BsmtFinType1_BLQ,PoolArea_binary,BldgType_TwnhsE,GarageQual_grade,TotalBsmtSF_miss_num,BsmtFinType1_LwQ,HeatingQC_grade,2ndFlrSF,Condition1_tipo3,LandSlope_grade,BsmtFinType2_LwQ,RoofStyle_Gambrel,SLvl,GarageType_BuiltIn,Neighborhood_NPkVill,Neighborhood_OldTown,RoofStyle_Shed,BldgType_2fmCon,LotShape_grade,LandContour_grade,LandSlope_Mod,FullBath,GarageCars_miss_num,Condition1_tipo5,OverallCond,Fireplaces,BsmtFinSF2_miss_num,LotConfig_FR3,Neighborhood_ClearCr,Neighborhood_Sawyer,GarageArea_miss_num,Neighborhood_StoneBr,BsmtFinType1_Rec,BsmtFinType2_BLQ,SaleCondition_tipo1,Neighborhood_CollgCr,BsmtFinType1_missing,BsmtFinType1_Unf,OverallQual,MSZoning_RL,GarageType_Basment,BsmtUnfSF_miss_num,RoofStyle_Hip,1.5Unf,YrSold_adj,MSZoning_RH,Street_Pave,RoofStyle_Gable,2Story,2.5Unf,ExterQual_grade,Neighborhood_Crawfor,Neighborhood_BrDale,1stFlrSF,LowQualFinSF,GarageFinish_grade,BsmtFinType2_missing
0,0,False,1,False,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,1,0,1960.0,False,0,0,-100,0,-100,3,0,1,0,3,1,True,0,0,True,0,20,1,0,0,2006,0,3,0,0,0,0,0,1,0,0,75.0,0,3,21750,-100,100.0,0,1771,0,False,0,0,1,1,9,1960,0,0,0,1,0,0,0,3,0,0,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,2,False,4,1,0,0,0,0,336,0,0,0,False,0,1,0,5,1,0,0,1,0,-1,0,1,0,0,0,3,0,0,1771,0,2,1
0,1,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2003.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,True,0,60,1,1,0,2003,0,-100,0,0,0,0,0,0,0,0,0.0,0,3,7750,2,-100.0,0,1320,0,False,0,0,1,1,6,2003,0,0,0,1,0,0,0,3,660,0,5,660,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,5,0,0,0,0,0,400,0,0,0,False,0,0,1,7,1,0,660,0,0,-3,0,1,1,1,0,4,0,0,660,0,4,0
0,1,False,1,False,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,1,0,1968.0,False,0,0,3,0,3,3,0,0,0,3,1,True,570,0,True,0,20,1,0,0,1993,0,3,0,0,0,0,0,0,0,0,0.0,0,3,10335,2,78.0,0,1721,0,False,0,0,1,1,7,1968,0,0,0,1,0,0,0,3,1461,0,4,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,6,1,0,0,0,1,440,0,1,0,False,0,0,0,5,1,0,891,0,0,-4,0,1,1,0,0,3,0,0,1721,0,3,0
0,1,False,0,False,1,0,0,0,0,0,0,3,0,1,0,0,0,1,1,1,1,0,-100.0,False,0,0,3,0,3,2,0,0,0,-100,0,False,0,0,True,0,30,0,0,0,1950,0,-100,0,0,0,0,0,0,0,0,0.0,0,2,4118,2,153.0,1,693,0,False,0,0,1,0,4,1941,0,0,0,0,0,0,0,-100,693,0,2,0,False,2,0,0,0,0,0,1,0,0,3,3,1,1,0,False,4,0,0,0,0,0,0,0,0,0,False,0,0,1,4,0,0,693,0,0,-4,0,1,1,0,0,3,0,0,693,0,1,0
0,1,False,0,False,0,0,0,0,1,0,1,3,0,1,0,0,0,1,1,1,1,0,1922.0,False,0,0,2,0,3,2,0,0,0,2,1,True,0,0,True,0,30,1,0,0,1950,0,4,0,0,0,0,0,0,0,0,0.0,0,2,11600,2,80.0,0,1180,0,False,0,0,1,1,5,1922,0,0,0,1,0,0,0,3,700,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,5,1,0,0,0,0,252,0,0,0,False,0,0,1,4,1,0,700,0,0,-4,0,1,1,0,0,3,1,0,1180,0,2,0
0,0,False,1,False,0,1,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1957.0,False,1,0,3,0,3,4,0,0,0,3,1,True,360,0,True,0,20,1,0,0,1996,0,2,0,0,0,0,0,1,0,0,64.0,0,2,10011,2,72.0,0,1236,0,False,0,0,1,1,6,1957,0,0,0,1,1,0,0,3,1070,0,3,0,False,3,0,0,0,0,0,0,0,0,3,4,0,1,1,False,6,1,0,0,0,0,447,0,0,0,False,0,0,0,5,1,0,710,0,0,-4,0,1,1,0,0,3,0,0,1236,0,2,0
0,1,False,1,False,0,1,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1970.0,False,1,0,4,0,3,3,0,0,0,3,1,False,1237,0,True,0,20,1,0,0,1970,0,3,0,0,0,0,0,0,0,0,0.0,0,3,12155,2,-100.0,0,1657,0,False,0,0,1,1,7,1970,0,0,0,1,0,0,0,3,1657,1,4,0,False,3,0,0,0,0,0,0,0,0,1,4,0,2,2,True,3,1,0,0,0,0,484,0,0,0,False,0,0,0,6,1,0,420,0,0,-3,0,1,1,0,0,3,0,0,1657,0,2,0
0,1,False,1,False,0,0,0,0,0,1,1,3,1,1,0,0,0,1,1,1,1,0,1966.0,False,0,0,3,0,3,4,0,0,0,3,1,True,0,0,True,0,20,1,0,0,2006,0,-100,0,0,0,0,0,0,0,0,0.0,0,3,8544,2,-100.0,0,1228,0,False,0,0,1,1,6,1966,0,0,0,0,0,0,0,3,1228,0,4,0,False,3,0,0,0,0,0,0,0,0,3,4,0,1,1,False,6,0,0,0,0,1,271,0,0,0,False,0,0,1,5,1,0,1228,0,0,-2,0,1,1,0,0,3,0,0,1228,0,2,0
0,1,False,0,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,1,2004.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,True,0,60,1,0,0,2005,0,4,0,0,0,0,0,0,0,0,0.0,0,4,12393,2,41.0,0,1948,0,False,0,0,1,1,8,2004,0,0,0,0,0,0,0,3,847,0,5,1101,False,3,0,0,0,1,0,0,0,0,2,4,0,2,2,False,5,1,0,0,0,0,434,0,0,0,False,1,0,1,7,1,0,847,0,0,-4,0,1,1,1,0,4,0,0,847,0,4,0
0,0,False,0,True,0,0,1,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2009.0,False,0,0,4,1,3,3,0,0,0,3,1,True,544,0,False,0,60,1,0,1,2009,1,-100,0,0,0,0,0,0,1,0,110.0,0,3,8004,2,75.0,0,1935,0,False,0,0,1,1,8,2009,0,0,0,1,0,0,0,3,832,0,5,1103,False,3,0,0,0,1,0,0,0,0,3,4,0,2,2,False,5,0,0,0,0,0,552,0,0,0,True,0,0,0,8,0,0,288,0,0,-1,0,1,1,1,0,4,0,0,832,0,4,0
0,1,False,0,True,0,0,0,0,1,0,1,3,0,1,0,0,0,1,1,1,0,0,1998.0,False,0,0,3,0,3,3,0,0,0,3,0,False,0,0,True,0,50,1,0,0,1950,0,-100,0,0,0,0,0,0,0,0,0.0,0,3,10410,2,60.0,0,1214,0,False,0,0,1,1,6,1915,0,0,0,0,0,0,0,3,672,0,3,520,False,3,0,0,0,0,0,1,0,0,4,4,0,1,3,False,4,0,0,0,0,0,936,0,0,0,False,0,0,1,3,1,0,672,0,0,-4,0,1,1,0,0,3,0,0,694,0,2,0
0,0,False,1,True,0,0,1,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2008.0,False,0,0,5,1,3,5,0,0,0,3,1,True,765,0,True,0,60,1,0,1,2008,1,5,0,0,0,0,0,0,1,0,160.0,0,3,11003,4,85.0,0,2007,0,False,0,0,1,1,10,2008,0,0,0,1,0,0,0,3,1017,0,5,981,False,3,0,0,0,0,0,0,0,0,4,4,0,2,3,False,5,1,0,0,0,0,812,0,0,0,False,0,0,0,10,0,0,252,0,0,-1,0,1,1,1,0,5,0,0,1026,0,4,0
0,0,False,0,True,0,0,0,0,0,1,1,3,1,1,0,0,0,1,1,1,0,0,2001.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,True,0,60,1,1,0,2001,0,4,0,0,0,0,0,1,0,0,180.0,0,3,9505,2,-100.0,0,2035,0,False,0,0,1,1,8,2001,0,0,0,0,0,0,0,3,884,0,5,1151,False,3,0,0,0,1,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,434,0,0,0,False,0,0,1,7,1,0,884,0,0,0,0,1,1,1,0,4,0,0,884,0,4,0
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2006.0,False,1,0,4,1,3,4,0,0,0,3,1,True,1573,0,True,0,120,1,0,1,2007,0,4,0,0,0,0,0,0,1,0,481.0,0,2,4750,5,44.0,1,1625,0,False,0,0,1,1,5,2006,0,0,0,1,0,0,1,3,1573,0,5,0,False,2,0,0,0,0,0,0,0,0,3,2,1,2,2,False,5,1,0,0,0,0,538,0,0,0,False,0,0,0,8,0,0,0,1,0,-3,0,1,0,0,0,4,1,0,1625,0,4,0
0,1,False,1,True,0,0,1,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2006.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,True,0,60,1,0,0,2006,1,4,0,0,0,0,0,0,0,0,0.0,0,3,9000,4,75.0,0,1959,0,False,0,0,1,1,8,2006,0,0,0,1,0,0,0,3,1088,0,5,871,False,3,0,0,0,0,0,0,0,0,4,4,0,2,3,False,5,1,0,0,0,0,1025,0,0,0,False,0,0,1,8,0,0,1088,0,0,-3,0,1,1,1,0,4,0,0,1088,0,3,0
0,0,False,1,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,1,1,0,1977.0,False,0,0,4,0,3,4,0,0,0,3,1,True,1283,0,True,0,20,1,0,0,1977,0,3,0,0,0,0,0,1,1,0,459.0,0,3,12984,3,80.0,0,1647,0,False,0,0,1,1,7,1977,0,0,0,1,0,0,0,3,1430,0,5,0,False,3,1,0,0,0,0,0,0,0,4,3,0,2,2,False,6,1,147,0,0,0,621,0,0,0,False,0,0,0,5,1,0,0,0,0,-4,0,1,1,0,0,3,1,0,1647,0,4,0
0,0,False,1,True,0,0,0,1,0,1,1,4,1,1,0,0,0,1,1,1,0,0,1995.0,False,0,0,5,1,3,4,0,0,0,3,1,True,1387,0,True,0,60,1,0,0,1996,0,3,0,0,0,0,0,1,1,0,1378.0,0,4,35760,5,118.0,0,3627,0,False,0,0,1,1,10,1995,0,0,0,0,0,0,0,3,1930,0,5,1796,False,3,0,0,0,0,0,0,0,0,3,4,0,3,3,False,5,1,0,0,0,0,807,0,0,0,False,0,0,0,10,1,0,543,1,0,-4,0,1,0,1,0,4,0,0,1831,0,4,0
0,1,False,1,True,0,1,0,0,0,0,1,3,0,1,0,0,0,1,0,1,1,0,1953.0,False,0,0,3,0,3,3,0,0,0,3,1,True,428,0,True,0,20,1,0,0,1953,0,-100,0,0,0,0,0,0,1,0,0.0,0,3,10634,2,79.0,0,1319,0,False,0,0,1,1,5,1953,0,0,0,1,1,0,0,3,608,0,3,0,False,3,1,0,0,0,0,0,0,0,4,4,0,1,1,False,6,0,180,0,0,0,270,0,0,0,False,0,0,0,5,1,0,0,0,0,-1,0,1,1,0,0,3,0,0,1319,0,2,0
0,0,False,0,False,0,0,0,0,1,0,1,3,1,1,0,0,0,1,1,1,0,0,1970.0,False,0,0,3,0,3,3,0,0,0,3,1,True,0,0,True,0,160,1,0,0,1970,0,-100,0,0,0,0,0,1,0,0,304.0,0,3,2016,2,24.0,1,1302,0,False,0,0,1,1,6,1970,0,0,0,1,0,0,1,3,630,0,3,672,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,5,0,0,0,0,0,440,0,0,0,False,0,0,1,5,0,0,630,0,0,-3,0,1,1,1,0,3,0,1,630,0,2,0
0,0,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1989.0,False,0,1,4,1,3,4,0,0,0,3,1,True,965,0,True,0,60,1,0,0,1990,0,4,0,0,0,0,0,1,1,0,293.0,0,4,26178,5,42.0,0,2519,0,False,0,0,1,1,9,1989,0,0,0,1,0,0,0,3,1210,0,5,1281,False,2,0,0,0,0,0,0,0,0,3,4,1,2,2,False,5,2,0,0,0,0,628,0,0,0,False,0,0,0,7,1,0,245,1,0,-4,0,1,0,1,0,4,0,0,1238,0,3,0
0,1,False,0,False,0,1,0,0,1,0,1,3,0,1,0,0,0,1,1,1,0,0,1962.0,False,0,0,3,0,3,3,0,0,0,3,1,True,384,0,True,0,80,1,0,0,1955,0,3,0,0,0,0,0,0,0,0,0.0,0,3,7134,2,60.0,0,1360,0,False,0,0,1,1,6,1955,0,0,0,1,0,0,0,3,384,0,3,0,False,2,0,0,1,0,0,0,0,0,4,3,1,1,2,False,5,1,0,0,0,0,572,0,0,0,False,0,0,0,5,1,0,0,0,0,-3,0,1,1,0,0,3,0,0,1360,0,2,0
1,0,False,1,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1970.0,False,0,0,3,0,3,3,0,0,0,3,1,False,0,0,True,0,20,1,0,0,1970,0,3,0,0,0,0,0,1,0,0,571.0,0,2,11717,2,-100.0,0,1442,0,False,0,0,1,1,6,1970,0,0,0,1,0,0,0,3,1442,0,3,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,6,1,0,0,0,0,615,0,0,0,False,0,0,1,6,1,0,1442,1,0,-1,0,1,0,0,0,3,0,0,1442,0,3,0
0,0,False,1,False,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1966.0,False,0,0,3,0,2,4,0,0,0,3,1,True,568,0,True,0,60,1,0,0,2007,0,-100,0,0,0,0,0,1,0,0,157.0,0,5,12205,5,-100.0,0,2087,0,False,0,0,1,1,9,1966,0,0,0,1,0,0,0,3,832,1,4,1111,False,3,0,0,0,0,0,0,0,0,3,1,0,2,2,False,8,0,0,0,1,0,444,0,0,0,False,0,0,0,6,1,0,264,0,0,-3,0,1,1,1,0,3,0,0,976,0,4,0
0,0,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,1,0,2003.0,False,0,0,5,1,3,5,0,0,0,3,1,True,1218,0,True,0,120,1,0,0,2004,0,4,0,0,0,0,0,1,0,0,472.0,0,1,12677,5,62.0,0,1518,0,False,1,0,1,1,6,2003,0,0,0,1,0,0,1,3,1518,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,1,2,False,5,1,0,0,0,0,588,0,0,0,False,0,0,0,8,1,0,300,1,0,-2,0,1,0,0,0,5,0,0,1518,0,3,0
0,1,False,0,False,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,1,1,0,1988.0,False,0,0,3,0,3,3,0,0,0,3,1,True,0,0,True,0,40,1,0,0,1960,0,-100,0,1,0,0,0,0,0,0,0.0,0,2,9100,2,50.0,1,935,0,False,0,0,1,1,4,1930,0,0,0,1,0,0,0,3,742,0,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,6,0,0,0,0,0,308,0,0,0,False,0,0,1,5,0,0,742,0,0,-2,0,1,1,0,0,3,0,0,779,156,2,0
0,0,False,0,True,0,0,1,0,1,0,1,3,1,1,0,0,0,1,1,1,0,0,2009.0,False,0,0,4,1,3,4,0,0,0,3,0,True,294,1,False,0,160,1,0,1,2009,1,-100,0,0,0,0,0,0,0,0,76.0,0,2,3000,4,30.0,0,1224,0,False,0,0,1,1,4,2009,0,0,0,1,0,0,1,3,612,0,5,612,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,5,0,0,0,0,0,528,0,0,0,True,0,0,0,6,0,0,318,0,0,-1,0,1,1,1,0,4,0,0,612,0,3,0
0,1,False,0,False,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,-100.0,False,0,0,3,0,3,2,0,0,0,-100,1,True,0,0,True,0,30,1,0,0,1966,0,-100,0,1,0,0,0,0,0,0,0.0,0,3,5350,2,55.0,0,1306,0,False,0,0,1,1,6,1940,0,0,0,1,0,0,0,-100,728,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,1,0,False,2,0,0,0,0,0,0,0,0,0,False,0,0,1,3,1,0,728,0,0,0,0,1,1,0,0,3,0,0,1306,0,1,0
0,1,False,1,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,0,0,1953.0,False,0,0,3,0,3,3,0,0,0,3,1,True,603,0,True,0,50,1,0,0,1953,0,3,0,0,0,0,0,0,0,0,0.0,0,3,15593,2,81.0,0,2287,0,False,0,0,1,0,7,1953,0,0,0,0,1,0,0,3,1304,0,3,983,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,4,1,0,0,1,0,667,0,0,0,False,0,0,0,7,1,0,701,0,0,-4,0,1,1,0,0,4,0,0,1304,0,4,0
0,0,False,0,False,0,0,0,0,0,0,1,4,1,1,0,0,0,1,1,1,0,0,1982.0,False,0,0,3,0,3,4,0,0,0,3,1,True,192,0,True,0,50,1,0,0,1997,0,4,0,0,0,0,0,1,0,0,632.0,0,4,14100,3,-100.0,0,3447,0,False,0,0,1,1,11,1935,0,0,0,1,0,0,0,3,728,0,5,1479,False,2,0,0,0,1,0,0,0,0,3,4,1,3,3,False,9,2,0,0,0,0,1014,0,1,0,False,0,0,0,8,1,0,536,0,0,-2,0,1,1,0,0,3,1,0,1968,0,2,0
0,0,False,1,False,0,1,0,0,0,0,1,3,1,1,0,0,0,1,1,1,1,0,1958.0,False,0,0,3,0,3,3,0,0,0,3,1,True,608,0,True,0,20,1,0,0,1958,0,-100,0,0,0,0,0,1,0,0,243.0,0,4,9750,2,75.0,0,1442,0,False,0,0,1,1,7,1958,0,0,0,1,0,0,0,3,1442,0,4,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,6,0,0,0,0,0,301,0,1,0,False,0,0,0,6,1,0,834,0,0,-3,0,1,1,0,0,3,0,0,1442,0,3,0
0,0,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1998.0,False,0,0,4,0,3,3,0,0,0,3,1,True,0,0,True,0,60,1,1,0,1998,0,3,0,0,0,0,0,1,0,0,40.0,0,3,10141,2,74.0,0,1718,0,False,0,0,1,1,7,1998,0,0,0,0,0,0,0,3,832,0,4,833,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,427,0,0,0,False,0,0,1,7,1,0,832,0,0,-1,0,1,1,1,0,3,0,0,885,0,4,0
0,1,False,0,False,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,-100.0,False,0,0,-100,0,-100,2,1,0,0,-100,1,True,0,0,True,0,190,0,0,0,1950,0,-100,0,0,0,0,0,0,0,0,0.0,0,3,5600,-100,70.0,1,1092,0,False,0,0,2,1,7,1930,0,0,0,1,0,0,0,-100,0,0,2,720,False,3,0,0,0,0,0,0,0,1,4,4,0,2,0,False,5,0,0,0,0,0,0,0,0,0,False,0,1,0,4,0,0,0,1,0,0,0,1,0,1,0,2,0,0,372,0,1,1
0,1,False,1,False,0,1,0,0,0,1,1,3,1,1,0,0,0,1,1,1,1,0,1971.0,False,0,0,3,1,3,3,0,0,0,3,1,True,734,0,True,0,20,1,0,0,2008,0,2,0,0,0,0,0,0,1,0,0.0,0,3,12537,2,-100.0,0,1078,0,False,0,0,1,1,6,1971,0,0,0,0,0,0,0,3,1078,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,1,2,False,6,1,0,0,0,0,500,0,0,0,False,0,0,0,5,1,0,344,0,0,0,0,1,1,0,0,3,0,0,1078,0,4,0
0,1,False,0,True,0,0,0,0,1,1,1,3,0,1,0,0,0,1,1,1,0,0,1998.0,False,0,0,4,1,3,3,0,0,0,3,1,True,298,0,True,0,85,1,0,0,1996,0,-100,0,0,0,0,0,0,0,0,0.0,0,2,8846,4,57.0,0,914,0,False,0,0,1,1,5,1996,1,0,0,0,0,0,0,3,870,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,1,2,False,5,0,0,0,0,0,576,0,0,0,False,1,0,0,5,1,0,572,0,0,-4,0,1,1,0,0,4,0,0,914,0,2,0
0,0,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2006.0,False,0,0,4,1,3,4,0,0,0,3,1,True,57,0,False,0,60,1,1,0,2006,0,4,0,0,0,0,0,1,1,0,456.0,0,4,19378,3,134.0,0,2462,0,False,0,0,1,1,9,2005,0,0,0,0,0,0,0,3,1392,0,5,1070,False,3,0,0,0,0,0,0,0,0,3,2,0,2,2,False,5,1,0,0,0,0,576,0,0,0,True,0,0,0,7,1,0,1335,0,0,-4,0,1,1,1,0,4,0,0,1392,0,3,0
0,1,False,0,False,1,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,-100.0,False,0,0,3,1,3,3,0,0,0,-100,1,True,288,0,True,0,20,1,0,0,1959,0,-100,0,0,0,0,0,0,0,0,0.0,0,3,9000,2,-100.0,0,1006,0,False,0,0,1,1,5,1959,0,0,0,1,0,0,0,-100,1006,0,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,0,False,3,0,0,0,0,1,0,0,0,0,False,0,0,0,5,1,0,718,0,0,-2,0,1,1,0,0,3,0,0,1006,0,1,0
1,0,False,1,False,0,0,0,0,0,0,1,3,1,1,0,0,0,1,0,1,0,0,1966.0,False,1,0,3,1,3,4,0,0,0,3,1,False,400,0,True,0,60,1,0,0,2000,0,-100,0,0,1,0,0,1,0,0,252.0,0,4,9130,2,-100.0,0,1632,0,False,0,0,1,1,7,1966,0,0,0,1,0,0,0,3,800,0,4,832,False,3,0,0,0,0,0,0,0,0,4,4,0,1,2,False,8,0,64,0,0,0,484,0,0,0,False,0,0,0,6,1,0,336,1,0,-2,0,1,0,1,0,3,0,0,800,0,2,0
0,1,False,1,False,0,1,0,0,0,0,1,4,0,1,0,0,0,1,1,1,1,0,1957.0,False,0,0,3,0,3,3,0,0,0,3,1,True,922,0,True,0,20,1,0,0,1957,0,-100,0,0,0,0,0,0,1,0,0.0,0,3,8400,2,70.0,0,1314,0,False,0,0,1,1,5,1957,0,0,0,1,0,0,0,3,1314,0,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,6,0,0,0,0,0,294,0,1,0,False,0,0,0,5,1,0,392,0,0,0,0,1,1,0,0,3,0,0,1314,0,3,0
0,0,False,0,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2005.0,False,0,0,4,0,4,5,0,0,0,3,1,True,0,0,True,0,60,1,0,0,2007,0,4,0,0,0,0,0,1,0,0,245.0,0,4,11198,2,77.0,0,2504,0,False,0,0,1,1,11,2005,0,0,0,1,0,0,0,3,1122,0,5,1370,False,3,0,0,0,1,0,0,0,0,3,4,0,2,3,False,5,1,0,0,0,0,656,1,0,0,False,0,0,1,9,1,0,1122,1,0,-2,0,1,0,1,0,4,0,0,1134,0,4,0
0,1,False,1,False,0,1,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1956.0,False,0,0,3,0,3,3,0,0,0,3,1,True,504,0,True,0,20,1,0,0,1956,0,-100,0,0,0,0,0,0,0,0,0.0,0,2,9600,2,80.0,0,1050,0,False,0,0,1,1,5,1956,0,0,0,1,0,0,0,3,1050,0,4,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,6,0,0,0,0,0,338,0,1,0,False,0,0,0,5,1,0,546,1,0,-1,0,1,0,0,0,3,0,0,1050,0,2,0
0,0,True,0,False,0,0,0,0,1,0,1,3,1,1,0,0,0,1,1,1,0,0,1991.0,False,0,0,3,0,3,3,0,0,0,3,1,True,0,0,False,0,160,1,0,0,1971,0,-100,0,0,0,0,1,1,0,0,142.0,0,3,1680,2,21.0,1,1302,0,False,0,0,1,1,6,1971,0,0,0,1,0,0,0,3,630,0,3,672,False,3,0,0,0,0,0,0,0,0,4,4,0,2,1,False,5,0,0,0,0,0,280,0,0,0,False,0,0,1,5,0,0,630,0,0,-1,0,1,1,1,0,3,0,1,630,0,2,0
0,0,False,1,True,0,0,0,1,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1993.0,False,0,0,4,1,3,4,0,0,0,3,1,True,1173,0,True,0,60,1,0,0,1994,0,3,0,0,0,0,0,1,1,0,651.0,0,3,10542,5,96.0,0,2418,0,False,0,0,1,1,9,1993,0,0,0,1,0,0,0,3,1311,0,5,1093,False,3,0,0,0,0,0,0,0,0,4,4,0,2,3,False,5,1,0,0,0,0,983,0,0,0,False,0,0,0,7,1,0,138,1,0,-2,0,1,0,1,0,4,0,0,1325,0,3,0
0,1,False,0,False,0,0,0,0,1,0,1,3,0,1,0,0,0,1,1,1,1,0,1985.0,False,0,0,3,0,3,3,0,0,0,3,1,True,777,0,True,0,20,1,0,0,1972,0,-100,0,0,0,0,0,0,0,0,0.0,0,2,7200,4,60.0,0,894,0,False,0,0,1,1,6,1972,0,0,0,1,0,0,0,3,894,0,3,0,False,3,0,0,0,0,0,0,0,0,4,1,0,1,2,False,5,0,0,0,0,0,600,0,1,0,False,1,0,0,5,1,0,117,1,0,-1,0,1,0,0,0,3,0,0,894,0,3,0
0,1,False,0,False,0,0,0,0,1,0,1,3,1,1,0,0,0,1,1,1,0,0,1949.0,False,0,0,3,0,3,3,0,0,0,3,0,False,0,0,True,0,50,1,0,0,1950,0,4,0,0,0,0,0,0,0,0,0.0,0,4,12665,3,100.0,1,1416,0,False,0,0,1,1,7,1915,0,0,0,1,0,0,0,3,876,0,4,540,False,3,0,0,0,0,0,1,0,0,3,4,0,1,3,False,8,1,0,0,0,0,720,0,0,0,False,0,0,1,5,0,0,876,0,0,-2,0,1,1,0,0,3,0,0,876,0,2,0
